train_no,date,station_code,station_name,delay
12314,2026-07-07,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-07-07,GAYA,GAYA JN,9.0
12314,2026-07-07,DHN,DHANBAD JN,0.0
12314,2026-07-07,ASN,ASANSOL JN,21.0
12314,2026-07-07,DGR,DURGAPUR,29.0
12314,2026-07-07,SDAH,SEALDAH,12.0
12314,2026-07-08,NDLS,NEW DELHI,0.0
12314,2026-07-08,CNB,KANPUR CENTRAL,13.0
12314,2026-07-08,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-07-08,GAYA,GAYA JN,8.0
12314,2026-07-08,DHN,DHANBAD JN,0.0
12314,2026-07-08,ASN,ASANSOL JN,23.0
12314,2026-07-08,DGR,DURGAPUR,31.0
12314,2026-07-08,SDAH,SEALDAH,-7.0
12314,2026-07-09,NDLS,NEW DELHI,1.0
12314,2026-07-09,CNB,KANPUR CENTRAL,21.0
12314,2026-07-09,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-07-09,GAYA,GAYA JN,11.0
12314,2026-07-09,DHN,DHANBAD JN,1.0
12314,2026-07-09,ASN,ASANSOL JN,21.0
12314,2026-07-09,DGR,DURGAPUR,31.0
12314,2026-07-09,SDAH,SEALDAH,-6.0
12314,2026-07-10,NDLS,NEW DELHI,0.0
12314,2026-07-10,CNB,KANPUR CENTRAL,27.0
12314,2026-07-10,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-07-10,GAYA,GAYA JN,14.0
12314,2026-07-10,DHN,DHANBAD JN,7.0
12314,2026-07-10,ASN,ASANSOL JN,30.0
12314,2026-07-10,DGR,DURGAPUR,38.0
12314,2026-07-10,SDAH,SEALDAH,8.0
12314,2026-07-11,NDLS,NEW DELHI,0.0
12314,2026-07-11,CNB,KANPUR CENTRAL,7.0
12314,2026-07-11,DDU,PT DEEN DAYAL UPADHYAY JN,8.0
12314,2026-07-11,GAYA,GAYA JN,13.0
12314,2026-07-11,DHN,DHANBAD JN,0.0
12314,2026-07-11,ASN,ASANSOL JN,19.0
12314,2026-07-11,DGR,DURGAPUR,32.0
12314,2026-07-11,SDAH,SEALDAH,-5.0
12314,2026-07-12,NDLS,NEW DELHI,0.0
12314,2026-07-12,CNB,KANPUR CENTRAL,1.0
12314,2026-07-12,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-07-12,GAYA,GAYA JN,10.0
12314,2026-07-12,DHN,DHANBAD JN,0.0
12314,2026-07-12,ASN,ASANSOL JN,21.0
12314,2026-07-12,DGR,DURGAPUR,35.0
12314,2026-07-12,SDAH,SEALDAH,4.0
12314,2026-07-13,NDLS,NEW DELHI,2.0
12314,2026-07-13,CNB,KANPUR CENTRAL,33.0
12314,2026-07-13,DDU,PT DEEN DAYAL UPADHYAY JN,9.0
12314,2026-07-13,GAYA,GAYA JN,15.0
12314,2026-07-13,DHN,DHANBAD JN,11.0
12314,2026-07-13,ASN,ASANSOL JN,30.0
12314,2026-07-13,DGR,DURGAPUR,38.0
12314,2026-07-13,SDAH,SEALDAH,0.0
12314,2026-07-14,NDLS,NEW DELHI,0.0
12314,2026-07-14,CNB,KANPUR CENTRAL,17.0
12314,2026-07-14,DDU,PT DEEN DAYAL UPADHYAY JN,10.0
12314,2026-07-14,GAYA,GAYA JN,13.0
12314,2026-07-14,DHN,DHANBAD JN,2.0
12314,2026-07-14,ASN,ASANSOL JN,24.0
12314,2026-07-14,DGR,DURGAPUR,33.0
12314,2026-07-14,SDAH,SEALDAH,-1.0
12314,2026-07-15,NDLS,NEW DELHI,0.0
12314,2026-07-15,CNB,KANPUR CENTRAL,10.0
12314,2026-07-15,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-07-15,GAYA,GAYA JN,6.0
12314,2026-07-15,DHN,DHANBAD JN,1.0
12314,2026-07-15,ASN,ASANSOL JN,19.0
12314,2026-07-15,DGR,DURGAPUR,25.0
12314,2026-07-15,SDAH,SEALDAH,5.0
12314,2026-07-16,NDLS,NEW DELHI,1.0
12314,2026-07-16,CNB,KANPUR CENTRAL,16.0
12314,2026-07-16,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-07-16,GAYA,GAYA JN,13.0
12314,2026-07-16,DHN,DHANBAD JN,0.0
12314,2026-07-16,ASN,ASANSOL JN,23.0
12314,2026-07-16,DGR,DURGAPUR,30.0
12314,2026-07-16,SDAH,SEALDAH,0.0
12314,2026-07-17,NDLS,NEW DELHI,1.0
12314,2026-07-17,CNB,KANPUR CENTRAL,10.0
12314,2026-07-17,DDU,PT DEEN DAYAL UPADHYAY JN,5.0
12314,2026-07-17,GAYA,GAYA JN,9.0
12314,2026-07-17,DHN,DHANBAD JN,0.0
12314,2026-07-17,ASN,ASANSOL JN,30.0
12314,2026-07-17,DGR,DURGAPUR,38.0
12314,2026-07-17,SDAH,SEALDAH,5.0
12314,2026-07-18,NDLS,NEW DELHI,3.0
12314,2026-07-18,CNB,KANPUR CENTRAL,11.0
12314,2026-07-18,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-07-18,GAYA,GAYA JN,17.0
12314,2026-07-18,DHN,DHANBAD JN,0.0
12314,2026-07-18,ASN,ASANSOL JN,22.0
12314,2026-07-18,DGR,DURGAPUR,33.0
12314,2026-07-18,SDAH,SEALDAH,7.0
12314,2026-07-19,NDLS,NEW DELHI,0.0
12314,2026-07-19,CNB,KANPUR CENTRAL,24.0
12314,2026-07-19,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-07-19,GAYA,GAYA JN,6.0
12314,2026-07-19,DHN,DHANBAD JN,0.0
12314,2026-07-19,ASN,ASANSOL JN,22.0
12314,2026-07-19,DGR,DURGAPUR,30.0
12314,2026-07-19,SDAH,SEALDAH,9.0
12314,2026-07-20,NDLS,NEW DELHI,0.0
12314,2026-07-20,CNB,KANPUR CENTRAL,30.0
12314,2026-07-20,DDU,PT DEEN DAYAL UPADHYAY JN,16.0
12314,2026-07-20,GAYA,GAYA JN,23.0
12314,2026-07-20,DHN,DHANBAD JN,0.0
12314,2026-07-20,ASN,ASANSOL JN,17.0
12314,2026-07-20,DGR,DURGAPUR,24.0
12314,2026-07-20,SDAH,SEALDAH,-5.0
12314,2026-07-21,NDLS,NEW DELHI,174.0
12314,2026-07-21,CNB,KANPUR CENTRAL,228.0
12314,2026-07-21,DDU,PT DEEN DAYAL UPADHYAY JN,192.0
12314,2026-07-21,GAYA,GAYA JN,198.0
12314,2026-07-21,DHN,DHANBAD JN,180.0
12314,2026-07-21,ASN,ASANSOL JN,197.0
12314,2026-07-21,DGR,DURGAPUR,204.0
12314,2026-07-21,SDAH,SEALDAH,175.0
12314,2026-07-22,NDLS,NEW DELHI,89.0
12314,2026-07-22,CNB,KANPUR CENTRAL,95.0
12314,2026-07-22,DDU,PT DEEN DAYAL UPADHYAY JN,65.0
12314,2026-07-22,GAYA,GAYA JN,69.0
12314,2026-07-22,DHN,DHANBAD JN,54.0
12314,2026-07-22,ASN,ASANSOL JN,84.0
12314,2026-07-22,DGR,DURGAPUR,98.0
12314,2026-07-22,SDAH,SEALDAH,74.0
12314,2026-07-23,NDLS,NEW DELHI,0.0
12314,2026-07-23,CNB,KANPUR CENTRAL,7.0
12314,2026-07-23,DDU,PT DEEN DAYAL UPADHYAY JN,3.0
12314,2026-07-23,GAYA,GAYA JN,28.0
12314,2026-07-23,DHN,DHANBAD JN,13.0
12314,2026-07-23,ASN,ASANSOL JN,30.0
12314,2026-07-23,DGR,DURGAPUR,44.0
12314,2026-07-23,SDAH,SEALDAH,10.0
12314,2026-07-24,NDLS,NEW DELHI,0.0
12314,2026-07-24,CNB,KANPUR CENTRAL,1.0
12314,2026-07-24,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-07-24,GAYA,GAYA JN,14.0
12314,2026-07-24,DHN,DHANBAD JN,5.0
12314,2026-07-24,ASN,ASANSOL JN,23.0
12314,2026-07-24,DGR,DURGAPUR,34.0
12314,2026-07-24,SDAH,SEALDAH,-1.0
12314,2026-07-25,NDLS,NEW DELHI,0.0
12314,2026-07-25,CNB,KANPUR CENTRAL,8.0
12314,2026-07-25,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-07-25,GAYA,GAYA JN,2.0
12314,2026-07-25,DHN,DHANBAD JN,1.0
12314,2026-07-25,ASN,ASANSOL JN,21.0
12314,2026-07-25,DGR,DURGAPUR,36.0
12314,2026-07-25,SDAH,SEALDAH,-1.0
12314,2026-07-26,NDLS,NEW DELHI,0.0
12314,2026-07-26,CNB,KANPUR CENTRAL,2.0
12314,2026-07-26,DDU,PT DEEN DAYAL UPADHYAY JN,4.0
12314,2026-07-26,GAYA,GAYA JN,13.0
12314,2026-07-26,DHN,DHANBAD JN,1.0
12314,2026-07-26,ASN,ASANSOL JN,22.0
12314,2026-07-26,DGR,DURGAPUR,32.0
12314,2026-07-26,SDAH,SEALDAH,-4.0
12314,2026-07-27,NDLS,NEW DELHI,0.0
12314,2026-07-27,CNB,KANPUR CENTRAL,23.0
12314,2026-07-27,DDU,PT DEEN DAYAL UPADHYAY JN,6.0
12314,2026-07-27,GAYA,GAYA JN,12.0
12314,2026-07-27,DHN,DHANBAD JN,0.0
12314,2026-07-27,ASN,ASANSOL JN,50.0
12314,2026-07-27,DGR,DURGAPUR,60.0
12314,2026-07-27,SDAH,SEALDAH,29.0
12314,2026-07-28,NDLS,NEW DELHI,1.0
12314,2026-07-28,CNB,KANPUR CENTRAL,53.0
12314,2026-07-28,DDU,PT DEEN DAYAL UPADHYAY JN,18.0
12314,2026-07-28,GAYA,GAYA JN,18.0
12314,2026-07-28,DHN,DHANBAD JN,7.0
12314,2026-07-28,ASN,ASANSOL JN,24.0
12314,2026-07-28,DGR,DURGAPUR,34.0
12314,2026-07-28,SDAH,SEALDAH,3.0
12314,2026-07-29,NDLS,NEW DELHI,1.0
12314,2026-07-29,CNB,KANPUR CENTRAL,26.0
12314,2026-07-29,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-07-29,GAYA,GAYA JN,6.0
12314,2026-07-29,DHN,DHANBAD JN,1.0
12314,2026-07-29,ASN,ASANSOL JN,18.0
12314,2026-07-29,DGR,DURGAPUR,24.0
12314,2026-07-29,SDAH,SEALDAH,-1.0
12314,2026-07-30,NDLS,NEW DELHI,1.0
12314,2026-07-30,CNB,KANPUR CENTRAL,41.0
12314,2026-07-30,DDU,PT DEEN DAYAL UPADHYAY JN,18.0
12314,2026-07-30,GAYA,GAYA JN,16.0
12314,2026-07-30,DHN,DHANBAD JN,2.0
12314,2026-07-30,ASN,ASANSOL JN,22.0
12314,2026-07-30,DGR,DURGAPUR,32.0
12314,2026-07-30,SDAH,SEALDAH,5.0
12314,2026-07-31,NDLS,NEW DELHI,2.0
12314,2026-07-31,CNB,KANPUR CENTRAL,12.0
12314,2026-07-31,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-07-31,GAYA,GAYA JN,0.0
12314,2026-07-31,DHN,DHANBAD JN,0.0
12314,2026-07-31,ASN,ASANSOL JN,20.0
12314,2026-07-31,DGR,DURGAPUR,33.0
12314,2026-07-31,SDAH,SEALDAH,6.0
12314,2026-08-01,NDLS,NEW DELHI,1.0
12314,2026-08-01,CNB,KANPUR CENTRAL,21.0
12314,2026-08-01,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-08-01,GAYA,GAYA JN,0.0
12314,2026-08-01,DHN,DHANBAD JN,0.0
12314,2026-08-01,ASN,ASANSOL JN,20.0
12314,2026-08-01,DGR,DURGAPUR,30.0
12314,2026-08-01,SDAH,SEALDAH,1.0
12314,2026-08-02,NDLS,NEW DELHI,1.0
12314,2026-08-02,CNB,KANPUR CENTRAL,31.0
12314,2026-08-02,DDU,PT DEEN DAYAL UPADHYAY JN,19.0
12314,2026-08-02,GAYA,GAYA JN,21.0
12314,2026-08-02,DHN,DHANBAD JN,3.0
12314,2026-08-02,ASN,ASANSOL JN,26.0
12314,2026-08-02,DGR,DURGAPUR,41.0
12314,2026-08-02,SDAH,SEALDAH,5.0
12314,2026-08-03,NDLS,NEW DELHI,1.0
12314,2026-08-03,CNB,KANPUR CENTRAL,27.0
12314,2026-08-03,DDU,PT DEEN DAYAL UPADHYAY JN,3.0
12314,2026-08-03,GAYA,GAYA JN,6.0
12314,2026-08-03,DHN,DHANBAD JN,2.0
12314,2026-08-03,ASN,ASANSOL JN,21.0
12314,2026-08-03,DGR,DURGAPUR,29.0
12314,2026-08-03,SDAH,SEALDAH,11.0
12314,2026-08-04,NDLS,NEW DELHI,1.0
12314,2026-08-04,CNB,KANPUR CENTRAL,33.0
12314,2026-08-04,DDU,PT DEEN DAYAL UPADHYAY JN,8.0
12314,2026-08-04,GAYA,GAYA JN,12.0
12314,2026-08-04,DHN,DHANBAD JN,2.0
12314,2026-08-04,ASN,ASANSOL JN,26.0
12314,2026-08-04,DGR,DURGAPUR,35.0
12314,2026-08-04,SDAH,SEALDAH,2.0
12314,2026-08-05,NDLS,NEW DELHI,0.0
12314,2026-08-05,CNB,KANPUR CENTRAL,70.0
12314,2026-08-05,DDU,PT DEEN DAYAL UPADHYAY JN,73.0
12314,2026-08-05,GAYA,GAYA JN,82.0
12314,2026-08-05,DHN,DHANBAD JN,130.0
12314,2026-08-05,ASN,ASANSOL JN,147.0
12314,2026-08-05,DGR,DURGAPUR,157.0
12314,2026-08-05,SDAH,SEALDAH,132.0
12314,2026-08-06,NDLS,NEW DELHI,0.0
12314,2026-08-06,CNB,KANPUR CENTRAL,37.0
12314,2026-08-06,DDU,PT DEEN DAYAL UPADHYAY JN,7.0
12314,2026-08-06,GAYA,GAYA JN,9.0
12314,2026-08-06,DHN,DHANBAD JN,0.0
12314,2026-08-06,ASN,ASANSOL JN,19.0
12314,2026-08-06,DGR,DURGAPUR,29.0
12314,2026-08-06,SDAH,SEALDAH,-4.0
12314,2026-08-07,NDLS,NEW DELHI,2.0
12314,2026-08-07,CNB,KANPUR CENTRAL,21.0
12314,2026-08-07,DDU,PT DEEN DAYAL UPADHYAY JN,11.0
12314,2026-08-07,GAYA,GAYA JN,14.0
12314,2026-08-07,DHN,DHANBAD JN,8.0
12314,2026-08-07,ASN,ASANSOL JN,26.0
12314,2026-08-07,DGR,DURGAPUR,36.0
12314,2026-08-07,SDAH,SEALDAH,11.0
12314,2026-08-08,NDLS,NEW DELHI,3.0
12314,2026-08-08,CNB,KANPUR CENTRAL,28.0
12314,2026-08-08,DDU,PT DEEN DAYAL UPADHYAY JN,10.0
12314,2026-08-08,GAYA,GAYA JN,7.0
12314,2026-08-08,DHN,DHANBAD JN,1.0
12314,2026-08-08,ASN,ASANSOL JN,19.0
12314,2026-08-08,DGR,DURGAPUR,31.0
12314,2026-08-08,SDAH,SEALDAH,-5.0
12314,2026-08-09,NDLS,NEW DELHI,1.0
12314,2026-08-09,CNB,KANPUR CENTRAL,8.0
12314,2026-08-09,DDU,PT DEEN DAYAL UPADHYAY JN,4.0
12314,2026-08-09,GAYA,GAYA JN,4.0
12314,2026-08-09,DHN,DHANBAD JN,1.0
12314,2026-08-09,ASN,ASANSOL JN,23.0
12314,2026-08-09,DGR,DURGAPUR,32.0
12314,2026-08-09,SDAH,SEALDAH,4.0
12314,2026-08-10,NDLS,NEW DELHI,0.0
12314,2026-08-10,CNB,KANPUR CENTRAL,37.0
12314,2026-08-10,DDU,PT DEEN DAYAL UPADHYAY JN,10.0
12314,2026-08-10,GAYA,GAYA JN,6.0
12314,2026-08-10,DHN,DHANBAD JN,0.0
12314,2026-08-10,ASN,ASANSOL JN,21.0
12314,2026-08-10,DGR,DURGAPUR,29.0
12314,2026-08-10,SDAH,SEALDAH,-6.0
12314,2026-08-11,NDLS,NEW DELHI,0.0
12314,2026-08-11,CNB,KANPUR CENTRAL,15.0
12314,2026-08-11,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-08-11,GAYA,GAYA JN,7.0
12314,2026-08-11,DHN,DHANBAD JN,0.0
12314,2026-08-11,ASN,ASANSOL JN,20.0
12314,2026-08-11,DGR,DURGAPUR,26.0
12314,2026-08-11,SDAH,SEALDAH,-2.0
12314,2026-08-12,NDLS,NEW DELHI,0.0
12314,2026-08-12,CNB,KANPUR CENTRAL,28.0
12314,2026-08-12,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-08-12,GAYA,GAYA JN,0.0
12314,2026-08-12,DHN,DHANBAD JN,1.0
12314,2026-08-12,ASN,ASANSOL JN,17.0
12314,2026-08-12,DGR,DURGAPUR,23.0
12314,2026-08-12,SDAH,SEALDAH,2.0
12314,2026-08-13,NDLS,NEW DELHI,3.0
12314,2026-08-13,CNB,KANPUR CENTRAL,17.0
12314,2026-08-13,DDU,PT DEEN DAYAL UPADHYAY JN,3.0
12314,2026-08-13,GAYA,GAYA JN,12.0
12314,2026-08-13,DHN,DHANBAD JN,1.0
12314,2026-08-13,ASN,ASANSOL JN,19.0
12314,2026-08-13,DGR,DURGAPUR,22.0
12314,2026-08-13,SDAH,SEALDAH,2.0
12314,2026-08-14,NDLS,NEW DELHI,1.0
12314,2026-08-14,CNB,KANPUR CENTRAL,16.0
12314,2026-08-14,DDU,PT DEEN DAYAL UPADHYAY JN,3.0
12314,2026-08-14,GAYA,GAYA JN,3.0
12314,2026-08-14,DHN,DHANBAD JN,7.0
12314,2026-08-14,ASN,ASANSOL JN,23.0
12314,2026-08-14,DGR,DURGAPUR,28.0
12314,2026-08-14,SDAH,SEALDAH,-5.0
12314,2026-08-15,NDLS,NEW DELHI,1.0
12314,2026-08-15,CNB,KANPUR CENTRAL,39.0
12314,2026-08-15,DDU,PT DEEN DAYAL UPADHYAY JN,9.0
12314,2026-08-15,GAYA,GAYA JN,14.0
12314,2026-08-15,DHN,DHANBAD JN,1.0
12314,2026-08-15,ASN,ASANSOL JN,20.0
12314,2026-08-15,DGR,DURGAPUR,25.0
12314,2026-08-15,SDAH,SEALDAH,-4.0
12314,2026-08-16,NDLS,NEW DELHI,0.0
12314,2026-08-16,CNB,KANPUR CENTRAL,23.0
12314,2026-08-16,DDU,PT DEEN DAYAL UPADHYAY JN,2.0
12314,2026-08-16,GAYA,GAYA JN,10.0
12314,2026-08-16,DHN,DHANBAD JN,9.0
12314,2026-08-16,ASN,ASANSOL JN,26.0
12314,2026-08-16,DGR,DURGAPUR,33.0
12314,2026-08-16,SDAH,SEALDAH,11.0
12314,2026-08-17,NDLS,NEW DELHI,0.0
12314,2026-08-17,CNB,KANPUR CENTRAL,68.0
12314,2026-08-17,DDU,PT DEEN DAYAL UPADHYAY JN,78.0
12314,2026-08-17,GAYA,GAYA JN,90.0
12314,2026-08-17,DHN,DHANBAD JN,78.0
12314,2026-08-17,ASN,ASANSOL JN,93.0
12314,2026-08-17,DGR,DURGAPUR,106.0
12314,2026-08-17,SDAH,SEALDAH,86.0
12314,2026-08-18,NDLS,NEW DELHI,1.0
12314,2026-08-18,CNB,KANPUR CENTRAL,25.0
12314,2026-08-18,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-08-18,GAYA,GAYA JN,6.0
12314,2026-08-18,DHN,DHANBAD JN,1.0
12314,2026-08-18,ASN,ASANSOL JN,20.0
12314,2026-08-18,DGR,DURGAPUR,30.0
12314,2026-08-18,SDAH,SEALDAH,6.0
12314,2026-08-19,NDLS,NEW DELHI,0.0
12314,2026-08-19,CNB,KANPUR CENTRAL,36.0
12314,2026-08-19,DDU,PT DEEN DAYAL UPADHYAY JN,17.0
12314,2026-08-19,GAYA,GAYA JN,21.0
12314,2026-08-19,DHN,DHANBAD JN,7.0
12314,2026-08-19,ASN,ASANSOL JN,23.0
12314,2026-08-19,DGR,DURGAPUR,32.0
12314,2026-08-19,SDAH,SEALDAH,4.0
12314,2026-08-20,NDLS,NEW DELHI,0.0
12314,2026-08-20,CNB,KANPUR CENTRAL,25.0
12314,2026-08-20,DDU,PT DEEN DAYAL UPADHYAY JN,11.0
12314,2026-08-20,GAYA,GAYA JN,24.0
12314,2026-08-20,DHN,DHANBAD JN,1.0
12314,2026-08-20,ASN,ASANSOL JN,18.0
12314,2026-08-20,DGR,DURGAPUR,25.0
12314,2026-08-20,SDAH,SEALDAH,6.0
12314,2026-08-21,NDLS,NEW DELHI,1.0
12314,2026-08-21,CNB,KANPUR CENTRAL,37.0
12314,2026-08-21,DDU,PT DEEN DAYAL UPADHYAY JN,34.0
12314,2026-08-21,GAYA,GAYA JN,56.0
12314,2026-08-21,DHN,DHANBAD JN,39.0
12314,2026-08-21,ASN,ASANSOL JN,51.0
12314,2026-08-21,DGR,DURGAPUR,61.0
12314,2026-08-21,SDAH,SEALDAH,46.0
12314,2026-08-22,NDLS,NEW DELHI,1.0
12314,2026-08-22,CNB,KANPUR CENTRAL,49.0
12314,2026-08-22,DDU,PT DEEN DAYAL UPADHYAY JN,47.0
12314,2026-08-22,GAYA,GAYA JN,49.0
12314,2026-08-22,DHN,DHANBAD JN,34.0
12314,2026-08-22,ASN,ASANSOL JN,54.0
12314,2026-08-22,DGR,DURGAPUR,63.0
12314,2026-08-22,SDAH,SEALDAH,27.0
12314,2026-08-23,NDLS,NEW DELHI,4.0
12314,2026-08-23,CNB,KANPUR CENTRAL,13.0
12314,2026-08-23,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-08-23,GAYA,GAYA JN,9.0
12314,2026-08-23,DHN,DHANBAD JN,10.0
12314,2026-08-23,ASN,ASANSOL JN,23.0
12314,2026-08-23,DGR,DURGAPUR,32.0
12314,2026-08-23,SDAH,SEALDAH,42.0
12314,2026-08-24,NDLS,NEW DELHI,0.0
12314,2026-08-24,CNB,KANPUR CENTRAL,25.0
12314,2026-08-24,DDU,PT DEEN DAYAL UPADHYAY JN,9.0
12314,2026-08-24,GAYA,GAYA JN,12.0
12314,2026-08-24,DHN,DHANBAD JN,1.0
12314,2026-08-24,ASN,ASANSOL JN,15.0
12314,2026-08-24,DGR,DURGAPUR,24.0
12314,2026-08-24,SDAH,SEALDAH,1.0
12314,2026-08-25,NDLS,NEW DELHI,1.0
12314,2026-08-25,CNB,KANPUR CENTRAL,8.0
12314,2026-08-25,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-08-25,GAYA,GAYA JN,12.0
12314,2026-08-25,DHN,DHANBAD JN,6.0
12314,2026-08-25,ASN,ASANSOL JN,21.0
12314,2026-08-25,DGR,DURGAPUR,32.0
12314,2026-08-25,SDAH,SEALDAH,5.0
12314,2026-08-26,NDLS,NEW DELHI,2.0
12314,2026-08-26,CNB,KANPUR CENTRAL,19.0
12314,2026-08-26,DDU,PT DEEN DAYAL UPADHYAY JN,6.0
12314,2026-08-26,GAYA,GAYA JN,10.0
12314,2026-08-26,DHN,DHANBAD JN,1.0
12314,2026-08-26,ASN,ASANSOL JN,13.0
12314,2026-08-26,DGR,DURGAPUR,23.0
12314,2026-08-26,SDAH,SEALDAH,-8.0
12314,2026-08-27,NDLS,NEW DELHI,1.0
12314,2026-08-27,CNB,KANPUR CENTRAL,18.0
12314,2026-08-27,DDU,PT DEEN DAYAL UPADHYAY JN,15.0
12314,2026-08-27,GAYA,GAYA JN,17.0
12314,2026-08-27,DHN,DHANBAD JN,1.0
12314,2026-08-27,ASN,ASANSOL JN,15.0
12314,2026-08-27,DGR,DURGAPUR,25.0
12314,2026-08-27,SDAH,SEALDAH,-7.0
12314,2026-08-28,NDLS,NEW DELHI,0.0
12314,2026-08-28,CNB,KANPUR CENTRAL,17.0
12314,2026-08-28,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-08-28,GAYA,GAYA JN,20.0
12314,2026-08-28,DHN,DHANBAD JN,6.0
12314,2026-08-28,ASN,ASANSOL JN,21.0
12314,2026-08-28,DGR,DURGAPUR,31.0
12314,2026-08-28,SDAH,SEALDAH,1.0
12314,2026-08-29,NDLS,NEW DELHI,1.0
12314,2026-08-29,CNB,KANPUR CENTRAL,49.0
12314,2026-08-29,DDU,PT DEEN DAYAL UPADHYAY JN,40.0
12314,2026-08-29,GAYA,GAYA JN,39.0
12314,2026-08-29,DHN,DHANBAD JN,33.0
12314,2026-08-29,ASN,ASANSOL JN,48.0
12314,2026-08-29,DGR,DURGAPUR,59.0
12314,2026-08-29,SDAH,SEALDAH,20.0
12314,2026-08-30,NDLS,NEW DELHI,0.0
12314,2026-08-30,CNB,KANPUR CENTRAL,8.0
12314,2026-08-30,DDU,PT DEEN DAYAL UPADHYAY JN,8.0
12314,2026-08-30,GAYA,GAYA JN,15.0
12314,2026-08-30,DHN,DHANBAD JN,1.0
12314,2026-08-30,ASN,ASANSOL JN,18.0
12314,2026-08-30,DGR,DURGAPUR,27.0
12314,2026-08-30,SDAH,SEALDAH,-8.0
12314,2026-08-31,NDLS,NEW DELHI,1.0
12314,2026-08-31,CNB,KANPUR CENTRAL,7.0
12314,2026-08-31,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-08-31,GAYA,GAYA JN,14.0
12314,2026-08-31,DHN,DHANBAD JN,5.0
12314,2026-08-31,ASN,ASANSOL JN,22.0
12314,2026-08-31,DGR,DURGAPUR,18.0
12314,2026-08-31,SDAH,SEALDAH,1.0
12314,2026-09-01,NDLS,NEW DELHI,0.0
12314,2026-09-01,CNB,KANPUR CENTRAL,12.0
12314,2026-09-01,DDU,PT DEEN DAYAL UPADHYAY JN,7.0
12314,2026-09-01,GAYA,GAYA JN,11.0
12314,2026-09-01,DHN,DHANBAD JN,17.0
12314,2026-09-01,ASN,ASANSOL JN,42.0
12314,2026-09-01,DGR,DURGAPUR,53.0
12314,2026-09-01,SDAH,SEALDAH,28.0
12314,2026-09-02,NDLS,NEW DELHI,1.0
12314,2026-09-02,CNB,KANPUR CENTRAL,12.0
12314,2026-09-02,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-09-02,GAYA,GAYA JN,7.0
12314,2026-09-02,DHN,DHANBAD JN,12.0
12314,2026-09-02,ASN,ASANSOL JN,29.0
12314,2026-09-02,DGR,DURGAPUR,39.0
12314,2026-09-02,SDAH,SEALDAH,12.0
12314,2026-09-03,NDLS,NEW DELHI,0.0
12314,2026-09-03,CNB,KANPUR CENTRAL,6.0
12314,2026-09-03,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-09-03,GAYA,GAYA JN,12.0
12314,2026-09-03,DHN,DHANBAD JN,1.0
12314,2026-09-03,ASN,ASANSOL JN,15.0
12314,2026-09-03,DGR,DURGAPUR,22.0
12314,2026-09-03,SDAH,SEALDAH,-11.0
12314,2026-09-04,NDLS,NEW DELHI,1.0
12314,2026-09-04,CNB,KANPUR CENTRAL,17.0
12314,2026-09-04,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-09-04,GAYA,GAYA JN,5.0
12314,2026-09-04,DHN,DHANBAD JN,0.0
12314,2026-09-04,ASN,ASANSOL JN,18.0
12314,2026-09-04,DGR,DURGAPUR,29.0
12314,2026-09-04,SDAH,SEALDAH,-4.0
