journey_id,train_no,date,route_id,station_sequence,station_code,station_name,distance,previous_station,previous_distance,section_distance,delay,previous_delay,delay_change,journey_progress,total_stations,day_of_week,is_weekend,month,source_file
12628_20260329,12628,2026-03-29,12628_NDLS_KNW,24,BPL,BHOPAL JN,701.0,VGLJ,410.0,291.0,11.0,0.0,11.0,0.7272727272727273,34,6,1,3,12628_running_history_with_distance.csv
12628_20260329,12628,2026-03-29,12628_NDLS_KNW,25,ET,ITARSI JN,793.0,BPL,701.0,92.0,1.0,11.0,-10.0,0.7575757575757576,34,6,1,3,12628_running_history_with_distance.csv
12628_20260329,12628,2026-03-29,12628_NDLS_KNW,26,BINA,BINA JN,563.0,ET,793.0,-230.0,4.0,1.0,3.0,0.7878787878787878,34,6,1,3,12628_running_history_with_distance.csv
12628_20260329,12628,2026-03-29,12628_NDLS_KNW,27,BAU,BURHANPUR,1045.0,BINA,563.0,482.0,27.0,4.0,23.0,0.8181818181818182,34,6,1,3,12628_running_history_with_distance.csv
12628_20260329,12628,2026-03-29,12628_NDLS_KNW,28,BSL,BHUSAVAL JN,1100.0,BAU,1045.0,55.0,18.0,27.0,-9.0,0.8484848484848485,34,6,1,3,12628_running_history_with_distance.csv
12628_20260329,12628,2026-03-29,12628_NDLS_KNW,29,JL,JALGAON JN,1124.0,BSL,1100.0,24.0,20.0,18.0,2.0,0.8787878787878788,34,6,1,3,12628_running_history_with_distance.csv
12628_20260329,12628,2026-03-29,12628_NDLS_KNW,30,MMR,MANMAD JN,1284.0,JL,1124.0,160.0,13.0,20.0,-7.0,0.9090909090909091,34,6,1,3,12628_running_history_with_distance.csv
12628_20260329,12628,2026-03-29,12628_NDLS_KNW,31,KPG,KOPARGAON,1326.0,MMR,1284.0,42.0,5.0,13.0,-8.0,0.9393939393939394,34,6,1,3,12628_running_history_with_distance.csv
12628_20260329,12628,2026-03-29,12628_NDLS_KNW,32,BAP,BELAPUR,1370.0,KPG,1326.0,44.0,28.0,5.0,23.0,0.9696969696969697,34,6,1,3,12628_running_history_with_distance.csv
12628_20260329,12628,2026-03-29,12628_NDLS_KNW,33,KNW,KHANDWA,976.0,BAP,1370.0,-394.0,18.0,28.0,-10.0,1.0,34,6,1,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,0,NDLS,NEW DELHI,0.0,,,,0.0,,,0.0,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,1,KLBG,KALABURAGI JN,1821.0,NDLS,0.0,1821.0,39.0,0.0,39.0,0.030303030303030304,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,2,WADI,WADI,1858.0,KLBG,1821.0,37.0,2.0,39.0,-37.0,0.06060606060606061,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,3,YG,YADGIR,1897.0,WADI,1858.0,39.0,1.0,2.0,-1.0,0.09090909090909091,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,4,RC,RAICHUR,1965.0,YG,1897.0,68.0,0.0,1.0,-1.0,0.12121212121212122,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,5,MALM,MANTHRALAYAM RD,1994.0,RC,1965.0,29.0,0.0,0.0,0.0,0.15151515151515152,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,6,AD,ADONI,2035.0,MALM,1994.0,41.0,0.0,0.0,0.0,0.18181818181818182,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,7,SUR,SOLAPUR JN,1708.0,AD,2035.0,-327.0,37.0,0.0,37.0,0.21212121212121213,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,8,ATP,ANANTAPUR,2172.0,SUR,1708.0,464.0,11.0,37.0,-26.0,0.24242424242424243,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,9,SSPN,SAI P NILAYAM,2238.0,ATP,2172.0,66.0,9.0,11.0,-2.0,0.2727272727272727,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,10,PKD,PENUKONDA,2259.0,SSPN,2238.0,21.0,10.0,9.0,1.0,0.30303030303030304,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,11,HUP,HINDUPUR,2296.0,PKD,2259.0,37.0,15.0,10.0,5.0,0.3333333333333333,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,12,YNK,YELHANKA JN,2379.0,HUP,2296.0,83.0,4.0,15.0,-11.0,0.36363636363636365,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,13,BNC,BANGALORE CANT,2402.0,YNK,2379.0,23.0,38.0,4.0,34.0,0.3939393939393939,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,14,SBC,KSR BANGALORE CY JN,2406.0,BNC,2402.0,4.0,-13.0,38.0,-51.0,0.42424242424242425,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,15,DMM,DHARMAVARAM JN,2205.0,SBC,2406.0,-201.0,3.0,-13.0,16.0,0.45454545454545453,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,16,KWV,KURDUVADI,1630.0,DMM,2205.0,-575.0,52.0,3.0,49.0,0.48484848484848486,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,17,GTL,GUNTAKAL JN,2086.0,KWV,1630.0,456.0,0.0,52.0,-52.0,0.5151515151515151,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,18,ANG,AHMADNAGAR,1437.0,GTL,2086.0,-649.0,1.0,0.0,1.0,0.5454545454545454,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,19,DD,DAUND JN,1520.0,ANG,1437.0,83.0,18.0,1.0,17.0,0.5757575757575758,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,20,MTJ,MATHURA JN,141.0,DD,1520.0,-1379.0,39.0,18.0,21.0,0.6060606060606061,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,21,AGC,AGRA CANTT,195.0,MTJ,141.0,54.0,30.0,39.0,-9.0,0.6363636363636364,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,22,GWL,GWALIOR,313.0,AGC,195.0,118.0,10.0,30.0,-20.0,0.6666666666666666,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,23,VGLJ,V LAKSHMIBAI JHANSI,410.0,GWL,313.0,97.0,0.0,10.0,-10.0,0.696969696969697,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,24,BPL,BHOPAL JN,701.0,VGLJ,410.0,291.0,10.0,0.0,10.0,0.7272727272727273,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,25,ET,ITARSI JN,793.0,BPL,701.0,92.0,0.0,10.0,-10.0,0.7575757575757576,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,26,BINA,BINA JN,563.0,ET,793.0,-230.0,4.0,0.0,4.0,0.7878787878787878,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,27,BAU,BURHANPUR,1045.0,BINA,563.0,482.0,10.0,4.0,6.0,0.8181818181818182,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,28,BSL,BHUSAVAL JN,1100.0,BAU,1045.0,55.0,1.0,10.0,-9.0,0.8484848484848485,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,29,JL,JALGAON JN,1124.0,BSL,1100.0,24.0,1.0,1.0,0.0,0.8787878787878788,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,30,MMR,MANMAD JN,1284.0,JL,1124.0,160.0,16.0,1.0,15.0,0.9090909090909091,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,31,KPG,KOPARGAON,1326.0,MMR,1284.0,42.0,6.0,16.0,-10.0,0.9393939393939394,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,32,BAP,BELAPUR,1370.0,KPG,1326.0,44.0,7.0,6.0,1.0,0.9696969696969697,34,0,0,3,12628_running_history_with_distance.csv
12628_20260330,12628,2026-03-30,12628_NDLS_KNW,33,KNW,KHANDWA,976.0,BAP,1370.0,-394.0,5.0,7.0,-2.0,1.0,34,0,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,0,NDLS,NEW DELHI,0.0,,,,1.0,,,0.0,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,1,KLBG,KALABURAGI JN,1821.0,NDLS,0.0,1821.0,49.0,1.0,48.0,0.030303030303030304,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,2,WADI,WADI,1858.0,KLBG,1821.0,37.0,23.0,49.0,-26.0,0.06060606060606061,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,3,YG,YADGIR,1897.0,WADI,1858.0,39.0,21.0,23.0,-2.0,0.09090909090909091,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,4,RC,RAICHUR,1965.0,YG,1897.0,68.0,13.0,21.0,-8.0,0.12121212121212122,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,5,MALM,MANTHRALAYAM RD,1994.0,RC,1965.0,29.0,14.0,13.0,1.0,0.15151515151515152,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,6,AD,ADONI,2035.0,MALM,1994.0,41.0,9.0,14.0,-5.0,0.18181818181818182,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,7,SUR,SOLAPUR JN,1708.0,AD,2035.0,-327.0,21.0,9.0,12.0,0.21212121212121213,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,8,ATP,ANANTAPUR,2172.0,SUR,1708.0,464.0,19.0,21.0,-2.0,0.24242424242424243,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,9,SSPN,SAI P NILAYAM,2238.0,ATP,2172.0,66.0,10.0,19.0,-9.0,0.2727272727272727,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,10,PKD,PENUKONDA,2259.0,SSPN,2238.0,21.0,14.0,10.0,4.0,0.30303030303030304,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,11,HUP,HINDUPUR,2296.0,PKD,2259.0,37.0,22.0,14.0,8.0,0.3333333333333333,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,12,YNK,YELHANKA JN,2379.0,HUP,2296.0,83.0,7.0,22.0,-15.0,0.36363636363636365,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,13,BNC,BANGALORE CANT,2402.0,YNK,2379.0,23.0,0.0,7.0,-7.0,0.3939393939393939,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,14,SBC,KSR BANGALORE CY JN,2406.0,BNC,2402.0,4.0,-28.0,0.0,-28.0,0.42424242424242425,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,15,DMM,DHARMAVARAM JN,2205.0,SBC,2406.0,-201.0,1.0,-28.0,29.0,0.45454545454545453,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,16,KWV,KURDUVADI,1630.0,DMM,2205.0,-575.0,43.0,1.0,42.0,0.48484848484848486,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,17,GTL,GUNTAKAL JN,2086.0,KWV,1630.0,456.0,9.0,43.0,-34.0,0.5151515151515151,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,18,ANG,AHMADNAGAR,1437.0,GTL,2086.0,-649.0,23.0,9.0,14.0,0.5454545454545454,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,19,DD,DAUND JN,1520.0,ANG,1437.0,83.0,24.0,23.0,1.0,0.5757575757575758,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,20,MTJ,MATHURA JN,141.0,DD,1520.0,-1379.0,15.0,24.0,-9.0,0.6060606060606061,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,21,AGC,AGRA CANTT,195.0,MTJ,141.0,54.0,16.0,15.0,1.0,0.6363636363636364,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,22,GWL,GWALIOR,313.0,AGC,195.0,118.0,6.0,16.0,-10.0,0.6666666666666666,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,23,VGLJ,V LAKSHMIBAI JHANSI,410.0,GWL,313.0,97.0,0.0,6.0,-6.0,0.696969696969697,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,24,BPL,BHOPAL JN,701.0,VGLJ,410.0,291.0,13.0,0.0,13.0,0.7272727272727273,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,25,ET,ITARSI JN,793.0,BPL,701.0,92.0,7.0,13.0,-6.0,0.7575757575757576,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,26,BINA,BINA JN,563.0,ET,793.0,-230.0,9.0,7.0,2.0,0.7878787878787878,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,27,BAU,BURHANPUR,1045.0,BINA,563.0,482.0,15.0,9.0,6.0,0.8181818181818182,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,28,BSL,BHUSAVAL JN,1100.0,BAU,1045.0,55.0,30.0,15.0,15.0,0.8484848484848485,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,29,JL,JALGAON JN,1124.0,BSL,1100.0,24.0,30.0,30.0,0.0,0.8787878787878788,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,30,MMR,MANMAD JN,1284.0,JL,1124.0,160.0,35.0,30.0,5.0,0.9090909090909091,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,31,KPG,KOPARGAON,1326.0,MMR,1284.0,42.0,18.0,35.0,-17.0,0.9393939393939394,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,32,BAP,BELAPUR,1370.0,KPG,1326.0,44.0,30.0,18.0,12.0,0.9696969696969697,34,1,0,3,12628_running_history_with_distance.csv
12628_20260331,12628,2026-03-31,12628_NDLS_KNW,33,KNW,KHANDWA,976.0,BAP,1370.0,-394.0,1.0,30.0,-29.0,1.0,34,1,0,3,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,0,NDLS,NEW DELHI,0.0,,,,7.0,,,0.0,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,1,KLBG,KALABURAGI JN,1821.0,NDLS,0.0,1821.0,54.0,7.0,47.0,0.030303030303030304,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,2,WADI,WADI,1858.0,KLBG,1821.0,37.0,22.0,54.0,-32.0,0.06060606060606061,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,3,YG,YADGIR,1897.0,WADI,1858.0,39.0,20.0,22.0,-2.0,0.09090909090909091,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,4,RC,RAICHUR,1965.0,YG,1897.0,68.0,16.0,20.0,-4.0,0.12121212121212122,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,5,MALM,MANTHRALAYAM RD,1994.0,RC,1965.0,29.0,18.0,16.0,2.0,0.15151515151515152,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,6,AD,ADONI,2035.0,MALM,1994.0,41.0,24.0,18.0,6.0,0.18181818181818182,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,7,SUR,SOLAPUR JN,1708.0,AD,2035.0,-327.0,20.0,24.0,-4.0,0.21212121212121213,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,8,ATP,ANANTAPUR,2172.0,SUR,1708.0,464.0,22.0,20.0,2.0,0.24242424242424243,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,9,SSPN,SAI P NILAYAM,2238.0,ATP,2172.0,66.0,18.0,22.0,-4.0,0.2727272727272727,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,10,PKD,PENUKONDA,2259.0,SSPN,2238.0,21.0,20.0,18.0,2.0,0.30303030303030304,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,11,HUP,HINDUPUR,2296.0,PKD,2259.0,37.0,25.0,20.0,5.0,0.3333333333333333,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,12,YNK,YELHANKA JN,2379.0,HUP,2296.0,83.0,11.0,25.0,-14.0,0.36363636363636365,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,13,BNC,BANGALORE CANT,2402.0,YNK,2379.0,23.0,0.0,11.0,-11.0,0.3939393939393939,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,14,SBC,KSR BANGALORE CY JN,2406.0,BNC,2402.0,4.0,-37.0,0.0,-37.0,0.42424242424242425,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,15,DMM,DHARMAVARAM JN,2205.0,SBC,2406.0,-201.0,1.0,-37.0,38.0,0.45454545454545453,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,16,KWV,KURDUVADI,1630.0,DMM,2205.0,-575.0,50.0,1.0,49.0,0.48484848484848486,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,17,GTL,GUNTAKAL JN,2086.0,KWV,1630.0,456.0,29.0,50.0,-21.0,0.5151515151515151,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,18,ANG,AHMADNAGAR,1437.0,GTL,2086.0,-649.0,42.0,29.0,13.0,0.5454545454545454,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,19,DD,DAUND JN,1520.0,ANG,1437.0,83.0,40.0,42.0,-2.0,0.5757575757575758,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,20,MTJ,MATHURA JN,141.0,DD,1520.0,-1379.0,26.0,40.0,-14.0,0.6060606060606061,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,21,AGC,AGRA CANTT,195.0,MTJ,141.0,54.0,25.0,26.0,-1.0,0.6363636363636364,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,22,GWL,GWALIOR,313.0,AGC,195.0,118.0,1.0,25.0,-24.0,0.6666666666666666,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,23,VGLJ,V LAKSHMIBAI JHANSI,410.0,GWL,313.0,97.0,2.0,1.0,1.0,0.696969696969697,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,24,BPL,BHOPAL JN,701.0,VGLJ,410.0,291.0,7.0,2.0,5.0,0.7272727272727273,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,25,ET,ITARSI JN,793.0,BPL,701.0,92.0,3.0,7.0,-4.0,0.7575757575757576,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,26,BINA,BINA JN,563.0,ET,793.0,-230.0,1.0,3.0,-2.0,0.7878787878787878,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,27,BAU,BURHANPUR,1045.0,BINA,563.0,482.0,31.0,1.0,30.0,0.8181818181818182,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,28,BSL,BHUSAVAL JN,1100.0,BAU,1045.0,55.0,18.0,31.0,-13.0,0.8484848484848485,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,29,JL,JALGAON JN,1124.0,BSL,1100.0,24.0,25.0,18.0,7.0,0.8787878787878788,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,30,MMR,MANMAD JN,1284.0,JL,1124.0,160.0,16.0,25.0,-9.0,0.9090909090909091,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,31,KPG,KOPARGAON,1326.0,MMR,1284.0,42.0,7.0,16.0,-9.0,0.9393939393939394,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,32,BAP,BELAPUR,1370.0,KPG,1326.0,44.0,17.0,7.0,10.0,0.9696969696969697,34,2,0,4,12628_running_history_with_distance.csv
12628_20260401,12628,2026-04-01,12628_NDLS_KNW,33,KNW,KHANDWA,976.0,BAP,1370.0,-394.0,0.0,17.0,-17.0,1.0,34,2,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,0,NDLS,NEW DELHI,0.0,,,,0.0,,,0.0,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,1,KLBG,KALABURAGI JN,1821.0,NDLS,0.0,1821.0,81.0,0.0,81.0,0.030303030303030304,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,2,WADI,WADI,1858.0,KLBG,1821.0,37.0,39.0,81.0,-42.0,0.06060606060606061,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,3,YG,YADGIR,1897.0,WADI,1858.0,39.0,44.0,39.0,5.0,0.09090909090909091,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,4,RC,RAICHUR,1965.0,YG,1897.0,68.0,41.0,44.0,-3.0,0.12121212121212122,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,5,MALM,MANTHRALAYAM RD,1994.0,RC,1965.0,29.0,43.0,41.0,2.0,0.15151515151515152,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,6,AD,ADONI,2035.0,MALM,1994.0,41.0,40.0,43.0,-3.0,0.18181818181818182,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,7,SUR,SOLAPUR JN,1708.0,AD,2035.0,-327.0,23.0,40.0,-17.0,0.21212121212121213,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,8,ATP,ANANTAPUR,2172.0,SUR,1708.0,464.0,34.0,23.0,11.0,0.24242424242424243,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,9,SSPN,SAI P NILAYAM,2238.0,ATP,2172.0,66.0,18.0,34.0,-16.0,0.2727272727272727,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,10,PKD,PENUKONDA,2259.0,SSPN,2238.0,21.0,20.0,18.0,2.0,0.30303030303030304,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,11,HUP,HINDUPUR,2296.0,PKD,2259.0,37.0,26.0,20.0,6.0,0.3333333333333333,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,12,YNK,YELHANKA JN,2379.0,HUP,2296.0,83.0,12.0,26.0,-14.0,0.36363636363636365,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,13,BNC,BANGALORE CANT,2402.0,YNK,2379.0,23.0,30.0,12.0,18.0,0.3939393939393939,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,14,SBC,KSR BANGALORE CY JN,2406.0,BNC,2402.0,4.0,-19.0,30.0,-49.0,0.42424242424242425,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,15,DMM,DHARMAVARAM JN,2205.0,SBC,2406.0,-201.0,11.0,-19.0,30.0,0.45454545454545453,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,16,KWV,KURDUVADI,1630.0,DMM,2205.0,-575.0,47.0,11.0,36.0,0.48484848484848486,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,17,GTL,GUNTAKAL JN,2086.0,KWV,1630.0,456.0,30.0,47.0,-17.0,0.5151515151515151,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,18,ANG,AHMADNAGAR,1437.0,GTL,2086.0,-649.0,9.0,30.0,-21.0,0.5454545454545454,34,3,0,4,12628_running_history_with_distance.csv
12628_20260402,12628,2026-04-02,12628_NDLS_KNW,19,DD,DAUND JN,1520.0,ANG,1437.0,83.0,47.0,9.0,38.0,0.5757575757575758,34,3,0,4,12628_running_history_with_distance.csv
